"time","kWh.mean_value","°C.mean_value","°C.mean_value_2","€/kWh.mean_value"
"2023-02-23T03:00:00.000+01:00","983.555","19","7.7","0.17595"
"2023-02-23T04:00:00.000+01:00","983.575","18.8","7.4","0.17653"
"2023-02-23T05:00:00.000+01:00","983.595","18.65","7.1","0.18017"
"2023-02-23T06:00:00.000+01:00","983.615","18.5","7","0.2028"
"2023-02-23T07:00:00.000+01:00","983.9754545454547","19.733333333333334","6.2","0.20989"
"2023-02-23T08:00:00.000+01:00","984.4166666666669","21.080000000000002","5.8","0.23248"
"2023-02-23T09:00:00.000+01:00","984.535","19.6","5.4","0.22749"
"2023-02-23T10:00:00.000+01:00","984.55","18.950000000000003","5.6","0.26593"
"2023-02-23T11:00:00.000+01:00","984.565","18.7","5.8","0.25787"
"2023-02-23T12:00:00.000+01:00","984.585","18.400000000000002","6.3","0.23984"
"2023-02-23T13:00:00.000+01:00","984.605","18.3","6.6","0.22936"
"2023-02-23T14:00:00.000+01:00","984.8538235294118","19.099999999999998","6.7","0.18042"
"2023-02-23T15:00:00.000+01:00","985.4456944444446","21.58","6.3","0.18064"
"2023-02-23T16:00:00.000+01:00","985.9341176470589","20.94","5.9","0.18176"
"2023-02-23T17:00:00.000+01:00","986.2681578947369","21.299999999999997","5.4","0.18993"
"2023-02-23T18:00:00.000+01:00","986.495","20.200000000000003","5.6","0.27309"
"2023-02-23T19:00:00.000+01:00","986.5566666666667","20.05","5.4","0.28069"
"2023-02-23T20:00:00.000+01:00","986.80375","21.099999999999998","4.9","0.27911"
"2023-02-23T21:00:00.000+01:00","987.0199999999998","21.05",,"0.27644"
"2023-02-23T22:00:00.000+01:00","987.215","21.2","4.8","0.22474"
"2023-02-23T23:00:00.000+01:00","987.37","20.975",,"0.22109"
"2023-02-24T00:00:00.000+01:00","987.395","20.35","4.6","0.18044"
"2023-02-24T01:00:00.000+01:00","987.415","19.35","4.8","0.17605"
"2023-02-24T02:00:00.000+01:00","987.435","18.8",,"0.19173"
"2023-02-24T03:00:00.000+01:00","987.45","18.5","4.7","0.17297"
"2023-02-24T04:00:00.000+01:00","987.465","18.2","5.5","0.16893"
"2023-02-24T05:00:00.000+01:00","987.485","17.9","5.7","0.18839"
"2023-02-24T06:00:00.000+01:00","987.505","17.75","5.3","0.20279"
"2023-02-24T07:00:00.000+01:00","987.525","17.6","3","0.20747"
"2023-02-24T08:00:00.000+01:00","988.0166197183099","19.400000000000002","2.2","0.23629"
"2023-02-24T09:00:00.000+01:00","988.5812903225806","20.883333333333333","5","0.23125"
"2023-02-24T10:00:00.000+01:00","988.765","18.799999999999997","7.4","0.27416"
"2023-02-24T11:00:00.000+01:00","988.785","18.225","8.5","0.26842"
"2023-02-24T12:00:00.000+01:00","988.805","17.75","10","0.25771"
"2023-02-24T13:00:00.000+01:00","989.3008750000001","19.888888888888893","10.6","0.25289"
"2023-02-24T14:00:00.000+01:00","989.77","21.759999999999998","11.5","0.20373"
"2023-02-24T15:00:00.000+01:00","989.825","21.35","12.2","0.19079"
"2023-02-24T16:00:00.000+01:00","989.85","21.900000000000002","12.5","0.18879"
"2023-02-24T17:00:00.000+01:00","989.87","22.200000000000003","12.4","0.2189"
"2023-02-24T18:00:00.000+01:00","989.885","21.65","11.8","0.27772"
"2023-02-24T19:00:00.000+01:00","989.905","21.5","10.5","0.29392"
"2023-02-24T20:00:00.000+01:00","989.925","21.55","8.7","0.29228"
"2023-02-24T21:00:00.000+01:00","989.945","21.275000000000002","7.5","0.28001"
"2023-02-24T22:00:00.000+01:00","989.965","21.15",,"0.23051"
"2023-02-24T23:00:00.000+01:00","989.985","21.200000000000003","7.8","0.22608"
"2023-02-25T00:00:00.000+01:00","990.005","20.533333333333335","7.4","0.20702"
"2023-02-25T01:00:00.000+01:00","990.02","19.733333333333334","7.5","0.19379"
"2023-02-25T02:00:00.000+01:00","990.035","19.200000000000003","7.7","0.1912"
"2023-02-25T03:00:00.000+01:00","990.055","18.8","6.9","0.18259"
"2023-02-25T04:00:00.000+01:00","990.075","18.55","6.6","0.18551"
"2023-02-25T05:00:00.000+01:00","990.095","18.35","6.5","0.18023"
"2023-02-25T06:00:00.000+01:00","990.115","18.15","6.3","0.18298"
"2023-02-25T07:00:00.000+01:00","990.135","17.900000000000002","6.1","0.19775"
"2023-02-25T08:00:00.000+01:00","990.2705555555557","18.233333333333334","5.6","0.19872"
"2023-02-25T09:00:00.000+01:00","990.7763636363635","20.616666666666664","6.1","0.20036"
"2023-02-25T10:00:00.000+01:00","991.2654545454544","20.939999999999998","8.1","0.19372"
"2023-02-25T11:00:00.000+01:00","991.5147826086958","20.78","10.1","0.18769"
"2023-02-25T12:00:00.000+01:00","991.81","20.360000000000003","10.8","0.18394"
"2023-02-25T13:00:00.000+01:00","992.074705882353","20.439999999999998","12.2","0.16842"
"2023-02-25T14:00:00.000+01:00","992.2549999999999","20.675","12.1","0.1595"
"2023-02-25T15:00:00.000+01:00","992.405","20.6","12","0.15696"
"2023-02-25T16:00:00.000+01:00","992.492","20.55","11.55","0.16093"
"2023-02-25T17:00:00.000+01:00","992.605","20.5","10.9","0.1754"
"2023-02-25T18:00:00.000+01:00","992.7350000000001","20.7","10.2","0.19865"
"2023-02-25T19:00:00.000+01:00","992.785","20.7","9.4","0.21059"
"2023-02-25T20:00:00.000+01:00","992.81","20.7","8.7","0.20778"
"2023-02-25T21:00:00.000+01:00","992.835","20.700000000000003","7.8","0.20116"
"2023-02-25T22:00:00.000+01:00","992.86","20.666666666666668","7","0.19481"
"2023-02-25T23:00:00.000+01:00","992.885","20.45","6.8","0.19197"
"2023-02-26T00:00:00.000+01:00","992.905","19.924999999999997","6.7","0.18605"
"2023-02-26T01:00:00.000+01:00","992.925","19.174999999999997","7","0.18278"
"2023-02-26T02:00:00.000+01:00","992.945","18.8",,"0.17501"
"2023-02-26T03:00:00.000+01:00","992.965","18.5","6.9","0.1662"
"2023-02-26T04:00:00.000+01:00","992.985","18.3","8.7","0.16278"
"2023-02-26T05:00:00.000+01:00","993","18.05","8.6","0.16154"
"2023-02-26T06:00:00.000+01:00","993.015","17.9","6.9","0.16131"
"2023-02-26T07:00:00.000+01:00","993.035","17.7",,"0.15979"
"2023-02-26T08:00:00.000+01:00","993.3219047619046","18.614285714285717","7.3","0.15282"
"2023-02-26T09:00:00.000+01:00","993.8636956521739","20.7","7.7","0.13335"
"2023-02-26T10:00:00.000+01:00","994.2358333333335","20.6",,"0.05528"
"2023-02-26T11:00:00.000+01:00","994.375","19.175","8","0.04229"
"2023-02-26T12:00:00.000+01:00","994.395","18.466666666666665","7.8","0.03844"
"2023-02-26T13:00:00.000+01:00","994.415","18.45","8.7","0.03802"
"2023-02-26T14:00:00.000+01:00","994.6954761904761","19.366666666666667","9.5","0.03414"
"2023-02-26T15:00:00.000+01:00","995.0099999999999","21.1","8.5","0.02315"
"2023-02-26T16:00:00.000+01:00","995.2667647058823","21.439999999999998","8.3","0.02867"
"2023-02-26T17:00:00.000+01:00","995.6103333333333","21.380000000000003","7.5","0.04589"
"2023-02-26T18:00:00.000+01:00","995.7800000000001","21.633333333333336","7.2","0.1317"
"2023-02-26T19:00:00.000+01:00","995.8349999999999","21.35","6.9","0.14685"
"2023-02-26T20:00:00.000+01:00","995.9050000000001","21.675",,"0.17838"
"2023-02-26T21:00:00.000+01:00","996.0200000000001","21.42","7","0.17936"
"2023-02-26T22:00:00.000+01:00","996.1700000000001","21.5",,"0.15701"
"2023-02-26T23:00:00.000+01:00","996.3100000000001","21.5","6.7","0.14721"
"2023-02-27T00:00:00.000+01:00","996.4649999999999","21","5.9","0.14924"
"2023-02-27T01:00:00.000+01:00","996.55","19.65","5.5","0.15126"
"2023-02-27T02:00:00.000+01:00","996.565","19.066666666666666","5.4","0.14392"
"2023-02-27T03:00:00.000+01:00","996.585","18.6","5.2","0.14468"
"2023-02-27T04:00:00.000+01:00","996.605","18.35","4.9","0.14482"
"2023-02-27T05:00:00.000+01:00","996.625","18.066666666666666","5.1","0.15224"
"2023-02-27T06:00:00.000+01:00","996.645","17.75","5.4","0.15573"
"2023-02-27T07:00:00.000+01:00","996.665","17.6","5.3","0.19289"
"2023-02-27T08:00:00.000+01:00","996.685","17.5","5.2","0.21851"
"2023-02-27T09:00:00.000+01:00","997.2312048192771","20.037499999999998","5.1","0.19445"
"2023-02-27T10:00:00.000+01:00","997.7649999999998","21.025","5.2","0.21019"
"2023-02-27T11:00:00.000+01:00","998.0224999999999","21.1","4","0.20756"
"2023-02-27T12:00:00.000+01:00","998.3951515151513","21.174999999999997","4.2","0.20711"
"2023-02-27T13:00:00.000+01:00","998.6652631578947","20.9","4.7","0.20696"
"2023-02-27T14:00:00.000+01:00","998.83","20.775","4.3","0.15287"
"2023-02-27T15:00:00.000+01:00","999.0168000000001","21.2","5.1","0.16222"
"2023-02-27T16:00:00.000+01:00","999.155","20.9","5","0.16582"
"2023-02-27T17:00:00.000+01:00","999.175","19.85","4.1","0.17326"
"2023-02-27T18:00:00.000+01:00","999.2000000000002","19.85","3.8","0.26101"
"2023-02-27T19:00:00.000+01:00","999.225","19.9","4","0.28332"
"2023-02-27T20:00:00.000+01:00","999.3668000000001","20.25","4.4","0.29866"
"2023-02-27T21:00:00.000+01:00","999.555","20.45","4.2","0.28269"
"2023-02-27T22:00:00.000+01:00","999.7700000000001","20.925","3.5","0.23031"
"2023-02-27T23:00:00.000+01:00","999.925","20.975","3.2","0.2181"
"2023-02-28T00:00:00.000+01:00","999.9500000000002","20.025","3","0.18542"
"2023-02-28T01:00:00.000+01:00","999.97","19.15",,"0.18624"
"2023-02-28T02:00:00.000+01:00","999.985","18.45","2.8","0.16161"
"2023-02-28T03:00:00.000+01:00","1000.005","18",,"0.16229"
"2023-02-28T04:00:00.000+01:00","1000.025","17.7",,"0.162"
"2023-02-28T05:00:00.000+01:00","1000.045","17.400000000000002",,"0.16373"
"2023-02-28T06:00:00.000+01:00","1000.065","17.15","2.9","0.19475"
"2023-02-28T07:00:00.000+01:00","1000.085","17.599999999999998","3.1","0.20057"
"2023-02-28T08:00:00.000+01:00","1000.2463636363638","18.183333333333334",,"0.22732"
"2023-02-28T09:00:00.000+01:00","1000.7706153846154","21.04285714285714","3.4","0.21921"
"2023-02-28T10:00:00.000+01:00","1001.1914285714284","20.925","7.5","0.24822"
"2023-02-28T11:00:00.000+01:00","1001.275","20.125","6.4","0.22007"
"2023-02-28T12:00:00.000+01:00","1001.4060869565218","19.740000000000002","7.6","0.2181"
"2023-02-28T13:00:00.000+01:00","1001.6892307692308","20.220000000000002","7.3","0.21767"
"2023-02-28T14:00:00.000+01:00","1001.9454166666666","20.580000000000002",,"0.17027"
"2023-02-28T15:00:00.000+01:00","1002.1635714285715","20.9","6.7","0.17142"
"2023-02-28T16:00:00.000+01:00","1002.2599999999999","20.275","7.4","0.17484"
"2023-02-28T17:00:00.000+01:00","1002.285","20","6.9","0.20208"
"2023-02-28T18:00:00.000+01:00","1002.3399999999999","19.733333333333334","6.2","0.26908"
"2023-02-28T19:00:00.000+01:00","1002.425","20.45","5.7","0.28919"
"2023-02-28T20:00:00.000+01:00","1002.48","20.6","5.1","0.29754"
"2023-02-28T21:00:00.000+01:00","1002.505","20.65","5.3","0.28561"
"2023-02-28T22:00:00.000+01:00","1002.5300000000001","20.5",,"0.23323"
"2023-02-28T23:00:00.000+01:00","1002.555","20.366666666666667","5.5","0.22512"
"2023-03-01T00:00:00.000+01:00","1002.575","19.974999999999998","5.3","0.19575"
"2023-03-01T01:00:00.000+01:00","1002.595","18.975","5.1","0.19148"
"2023-03-01T02:00:00.000+01:00","1002.615","18.366666666666664","5.3","0.19275"
"2023-03-01T03:00:00.000+01:00","1002.635","17.933333333333334","3.9","0.18834"
"2023-03-01T04:00:00.000+01:00","1002.655","17.6","4","0.1825"
"2023-03-01T05:00:00.000+01:00","1002.675","17.3","3.4","0.19225"
"2023-03-01T06:00:00.000+01:00","1002.695","17.066666666666666","3","0.2062"
"2023-03-01T07:00:00.000+01:00","1002.715","17.200000000000003","1.9","0.20927"
"2023-03-01T08:00:00.000+01:00","1002.73","17.7",,"0.23678"
"2023-03-01T09:00:00.000+01:00","1003.0004166666668","19.283333333333335","2.6","0.22862"
"2023-03-01T10:00:00.000+01:00","1003.3782608695652","19.924999999999997","3.5","0.25934"
"2023-03-01T11:00:00.000+01:00","1003.71","20.619999999999997","5.4","0.24775"
"2023-03-01T12:00:00.000+01:00","1004.1244444444445","20.825","7.4","0.24236"
"2023-03-01T13:00:00.000+01:00","1004.4100000000002","21.066666666666666","7.5","0.24059"
"2023-03-01T14:00:00.000+01:00","1004.5449999999998","20.9","8.3","0.1899"
"2023-03-01T15:00:00.000+01:00","1004.7004761904761","21.139999999999997","7.2","0.18568"
"2023-03-01T16:00:00.000+01:00","1004.83","21.05","7.6","0.19289"
"2023-03-01T17:00:00.000+01:00","1004.855","20.700000000000003","6.5","0.21796"
"2023-03-01T18:00:00.000+01:00","1004.88","20.35","5.9","0.26829"
"2023-03-01T19:00:00.000+01:00","1004.905","20.666666666666668","5.5","0.28684"
"2023-03-01T20:00:00.000+01:00","1004.925","20.566666666666666",,"0.29086"
"2023-03-01T21:00:00.000+01:00","1004.9500000000002","20.599999999999998","5.4","0.28324"
"2023-03-01T22:00:00.000+01:00","1004.97","20.525","4.9","0.23532"
"2023-03-01T23:00:00.000+01:00","1004.985","20.3","4.5","0.22777"
"2023-03-02T00:00:00.000+01:00","1005.005","19.933333333333334","3.7","0.19668"
"2023-03-02T01:00:00.000+01:00","1005.025","19.05","3.5","0.195"
"2023-03-02T02:00:00.000+01:00","1005.045","18.433333333333334","3.6","0.19563"
"2023-03-02T03:00:00.000+01:00","1005.065","18.049999999999997","4","0.194"
"2023-03-02T04:00:00.000+01:00","1005.085","17.7","4.1","0.19385"
"2023-03-02T05:00:00.000+01:00","1005.1","17.366666666666664","4.2","0.19838"
"2023-03-02T06:00:00.000+01:00","1005.115","17.2","4.3","0.19472"
"2023-03-02T07:00:00.000+01:00","1005.3457575757575","18.080000000000002","4.5","0.202"
"2023-03-02T08:00:00.000+01:00","1005.7037931034482","20.442857142857143","4.9","0.23097"
"2023-03-02T09:00:00.000+01:00","1006.0718918918919","20.685714285714287","5.1","0.21323"
"2023-03-02T10:00:00.000+01:00","1006.4152380952381","20.46","6.7","0.22778"
"2023-03-02T11:00:00.000+01:00","1006.6344444444445","20.560000000000002","8.4","0.22785"
"2023-03-02T12:00:00.000+01:00","1006.835","20.450000000000003","8.5","0.22721"
"2023-03-02T13:00:00.000+01:00","1006.9950000000002","20.650000000000002","8.4","0.22733"
"2023-03-02T14:00:00.000+01:00","1007.135","20.44","8.9","0.18062"
"2023-03-02T15:00:00.000+01:00","1007.3557692307693","20.7",,"0.1817"
"2023-03-02T16:00:00.000+01:00","1007.6","20.375",,"0.18463"
"2023-03-02T17:00:00.000+01:00","1007.7805555555556","20.233333333333334","8.8","0.21007"
"2023-03-02T18:00:00.000+01:00","1007.9349999999998","20.5","9.1","0.26892"
"2023-03-02T19:00:00.000+01:00","1008",,"8.6","0.28965"
"2023-03-02T20:00:00.000+01:00","1008.025","20.55","8","0.30908"
"2023-03-02T21:00:00.000+01:00","1008.0499999999998","20.6","8.1","0.2888"
"2023-03-02T22:00:00.000+01:00","1008.075","20.8","7.3","0.23732"
"2023-03-02T23:00:00.000+01:00","1008.095","20.549999999999997","6.8","0.23165"
"2023-03-03T00:00:00.000+01:00","1008.115","20.066666666666666","6.5","0.20016"
"2023-03-03T01:00:00.000+01:00","1008.135","19.424999999999997","5.8","0.19989"
"2023-03-03T02:00:00.000+01:00","1008.155","18.625","6.5","0.19812"
"2023-03-03T03:00:00.000+01:00","1008.175","18.15","7.5","0.19826"
"2023-03-03T04:00:00.000+01:00","1008.195","17.8","6.4","0.19876"
"2023-03-03T05:00:00.000+01:00","1008.215","17.55","5.1","0.20134"
"2023-03-03T06:00:00.000+01:00","1008.23","17.266666666666666","4.8","0.20365"
"2023-03-03T07:00:00.000+01:00","1008.6134426229509","19.371428571428574","4.7","0.20489"
"2023-03-03T08:00:00.000+01:00","1009.065","20.65","5.2","0.22884"
"2023-03-03T09:00:00.000+01:00","1009.3275","20.759999999999998","5.7","0.2169"
"2023-03-03T10:00:00.000+01:00","1009.5793333333332","20.225","5.8","0.22647"
"2023-03-03T11:00:00.000+01:00","1009.7407692307692","20.266666666666666","6.2","0.22633"
"2023-03-03T12:00:00.000+01:00","1009.8850000000001","20.48333333333333",,"0.22469"
"2023-03-03T13:00:00.000+01:00","1010.0713636363636","20.359999999999996","7.1","0.22411"
"2023-03-03T14:00:00.000+01:00","1010.3113636363637","20.8","7.2","0.17735"
"2023-03-03T15:00:00.000+01:00","1010.435","20.7","6.7","0.17819"
"2023-03-03T16:00:00.000+01:00","1010.4900000000002","20.25","6.8","0.18401"
"2023-03-03T17:00:00.000+01:00","1010.5600000000001","20.366666666666667","7","0.21304"
"2023-03-03T18:00:00.000+01:00","1010.6500000000001","20.575000000000003","7.3","0.27504"
"2023-03-03T19:00:00.000+01:00","1010.725","20.325","7.1","0.28282"
"2023-03-03T20:00:00.000+01:00","1010.75","20.55","7","0.2899"
"2023-03-03T21:00:00.000+01:00","1010.8150000000002","20.666666666666668","6.7","0.28334"
"2023-03-03T22:00:00.000+01:00","1010.875","20.700000000000003","6.6","0.23409"
"2023-03-03T23:00:00.000+01:00","1010.9","20.5","6.5","0.23271"
"2023-03-04T00:00:00.000+01:00","1010.92","20.166666666666668","6.3","0.19341"
"2023-03-04T01:00:00.000+01:00","1010.935","19.525",,"0.18938"
"2023-03-04T02:00:00.000+01:00","1010.955","18.8","6.4","0.19725"
"2023-03-04T03:00:00.000+01:00","1010.975","18.25",,"0.1929"
"2023-03-04T04:00:00.000+01:00","1010.995","18","6.3","0.19214"
"2023-03-04T05:00:00.000+01:00","1011.015","17.666666666666668",,"0.19122"
"2023-03-04T06:00:00.000+01:00","1011.035","17.4","6.1","0.18592"
"2023-03-04T07:00:00.000+01:00","1011.055","17.2","5.8","0.19652"
"2023-03-04T08:00:00.000+01:00","1011.07","17.366666666666667","5.3","0.19863"
"2023-03-04T09:00:00.000+01:00","1011.3944","18.957142857142856","5.4","0.19062"
"2023-03-04T10:00:00.000+01:00","1011.7549999999999","20.725","6.3","0.16813"
"2023-03-04T11:00:00.000+01:00","1011.9449999999998","20.38","7.3","0.16814"
"2023-03-04T12:00:00.000+01:00","1012.2210344827588","20.7","9.5","0.16678"
"2023-03-04T13:00:00.000+01:00","1012.4699999999999","20.4","10.9","0.1566"
"2023-03-04T14:00:00.000+01:00","1012.59","20.35","11.5","0.15326"
"2023-03-04T15:00:00.000+01:00","1012.6899999999999","20.55","11.3","0.16071"
"2023-03-04T16:00:00.000+01:00","1012.8199999999999","20.479999999999997","11.1","0.16921"
"2023-03-04T17:00:00.000+01:00","1012.99","20.48","11.4","0.17955"
"2023-03-04T18:00:00.000+01:00","1013.105","20.566666666666666","10.3","0.19726"
"2023-03-04T19:00:00.000+01:00","1013.13","20.8","8.6","0.21671"
"2023-03-04T20:00:00.000+01:00","1013.155","20.7","7.4","0.22703"
"2023-03-04T21:00:00.000+01:00","1013.18","20.7","5.1","0.21198"
"2023-03-04T22:00:00.000+01:00","1013.205","20.799999999999997","3.6","0.19963"
"2023-03-04T23:00:00.000+01:00","1013.225","20.75","2.5","0.19748"
"2023-03-05T00:00:00.000+01:00","1013.245","20.35","2.1","0.19727"
"2023-03-05T01:00:00.000+01:00","1013.265","19.633333333333333","1.6","0.19801"
"2023-03-05T02:00:00.000+01:00","1013.285","18.875","1.3","0.20654"
"2023-03-05T03:00:00.000+01:00","1013.3","18.366666666666664","0.9","0.20329"
"2023-03-05T04:00:00.000+01:00","1013.315","18.05","0.5","0.20337"
"2023-03-05T05:00:00.000+01:00","1013.335","17.73333333333333","0.1","0.20293"
"2023-03-05T06:00:00.000+01:00","1013.355","17.533333333333335","-0.3","0.19772"
"2023-03-05T07:00:00.000+01:00","1013.375","17.3","-0.1","0.19358"
"2023-03-05T08:00:00.000+01:00","1013.74484375","19.366666666666664","-0.6","0.18343"
"2023-03-05T09:00:00.000+01:00","1014.2994736842105","20.625","1","0.18266"
"2023-03-05T10:00:00.000+01:00","1014.58","20.55","4.3","0.17582"
"2023-03-05T11:00:00.000+01:00","1014.7929166666667","20.34","7.9","0.17534"
"2023-03-05T12:00:00.000+01:00","1015.04","20.225","11.3","0.17207"
"2023-03-05T13:00:00.000+01:00","1015.245","20.625","12.9","0.16674"
"2023-03-05T14:00:00.000+01:00","1015.34","20.7","13.1","0.16356"
"2023-03-05T15:00:00.000+01:00","1015.365","21.4","14.6","0.17521"
"2023-03-05T16:00:00.000+01:00","1015.38","22.174999999999997","14.1","0.18355"
"2023-03-05T17:00:00.000+01:00","1015.395","22.5","13.7","0.19254"
"2023-03-05T18:00:00.000+01:00","1015.415","22.366666666666664","12.2","0.1956"
"2023-03-05T19:00:00.000+01:00","1015.435","21.733333333333334","10.1","0.21505"
"2023-03-05T20:00:00.000+01:00","1015.455","21.25","8.2","0.23718"
"2023-03-05T21:00:00.000+01:00","1015.475","21.3","7","0.21873"
"2023-03-05T22:00:00.000+01:00","1015.49","21.275","5.4","0.20507"
"2023-03-05T23:00:00.000+01:00","1015.505","21.150000000000002","4.6","0.20618"
"2023-03-06T00:00:00.000+01:00","1015.525","20.8","3.6","0.20349"
"2023-03-06T01:00:00.000+01:00","1015.545","19.85","3.4","0.20756"
"2023-03-06T02:00:00.000+01:00","1015.565","19.25","4.1","0.20229"
"2023-03-06T03:00:00.000+01:00","1015.585","18.900000000000002","4.9","0.19304"
"2023-03-06T04:00:00.000+01:00","1015.605","18.5","5.3","0.19045"
"2023-03-06T05:00:00.000+01:00","1015.625","18.25","5.5","0.19328"
"2023-03-06T06:00:00.000+01:00","1015.64","18.05","5.4","0.1843"
"2023-03-06T07:00:00.000+01:00","1015.6700000000001","17.85","5.3","0.18688"
"2023-03-06T08:00:00.000+01:00","1016.1326865671641","19.9","5.5","0.22227"
"2023-03-06T09:00:00.000+01:00","1016.5899999999999","20.200000000000003","6.1","0.21772"
"2023-03-06T10:00:00.000+01:00","1016.7449999999999","19.900000000000002","7.4","0.26296"
"2023-03-06T11:00:00.000+01:00","1016.8850000000001","19.96666666666667","9.6","0.26524"
"2023-03-06T12:00:00.000+01:00","1017.0199999999999","19.95","11.8","0.26225"
"2023-03-06T13:00:00.000+01:00","1017.1500000000001","20.15","12.6","0.25623"
"2023-03-06T14:00:00.000+01:00","1017.23","20.5","13.9","0.20929"
"2023-03-06T15:00:00.000+01:00","1017.255","21.2","14.7","0.21233"
"2023-03-06T16:00:00.000+01:00","1017.275","21.866666666666664","15.4","0.21599"
"2023-03-06T17:00:00.000+01:00","1017.295","21.474999999999998","14.7","0.21946"
"2023-03-06T18:00:00.000+01:00","1017.315","20.85","12.3","0.26698"
"2023-03-06T19:00:00.000+01:00","1017.33","21.200000000000003","11.3","0.28413"
"2023-03-06T20:00:00.000+01:00","1017.345","20.85","10.6","0.29319"
"2023-03-06T21:00:00.000+01:00","1017.365","20.85","10.1","0.27491"
"2023-03-06T22:00:00.000+01:00","1017.385","20.95","8.8","0.22146"
"2023-03-06T23:00:00.000+01:00","1017.405","20.866666666666664","7.5","0.21404"
"2023-03-07T00:00:00.000+01:00","1017.425","20.433333333333334","6.5","0.18861"
"2023-03-07T01:00:00.000+01:00","1017.445","19.65","6.1","0.18495"
"2023-03-07T02:00:00.000+01:00","1017.465","19.15","5.8","0.18317"
"2023-03-07T03:00:00.000+01:00","1017.48","18.8","5.9","0.17162"
"2023-03-07T04:00:00.000+01:00","1017.495","18.55","6","0.16024"
"2023-03-07T05:00:00.000+01:00","1017.515","18.3",,"0.15896"
"2023-03-07T06:00:00.000+01:00","1017.535","18.166666666666668","6.3","0.16221"
"2023-03-07T07:00:00.000+01:00","1017.6278571428572","18.3","8.8","0.18695"
"2023-03-07T08:00:00.000+01:00","1017.8674193548387","19.74","12.6","0.20813"
"2023-03-07T09:00:00.000+01:00","1018.085","19.65","15.6","0.20317"
"2023-03-07T10:00:00.000+01:00","1018.155","18.900000000000002","13.5","0.22763"
"2023-03-07T11:00:00.000+01:00","1018.175","18.533333333333335","12.7","0.21642"
"2023-03-07T12:00:00.000+01:00","1018.3938709677419","19.380000000000003","12.5","0.21534"
"2023-03-07T13:00:00.000+01:00","1018.702380952381","19.866666666666664","11.9","0.20699"
"2023-03-07T14:00:00.000+01:00","1018.8950000000001","20.325","12.9","0.15669"
"2023-03-07T15:00:00.000+01:00","1019.0500000000001","20.76666666666667","13.3","0.15601"
"2023-03-07T16:00:00.000+01:00","1019.135","19.925000000000004","14.4","0.15891"
"2023-03-07T17:00:00.000+01:00","1019.155","19.4","14.6","0.17312"
"2023-03-07T18:00:00.000+01:00","1019.274","19.46666666666667","14.7","0.23228"
"2023-03-07T19:00:00.000+01:00","1019.4649999999999","21.349999999999998","14.149999999999999","0.25562"
"2023-03-07T20:00:00.000+01:00","1019.62","21.05","12.8","0.26884"
"2023-03-07T21:00:00.000+01:00","1019.7450000000001","21.03333333333333","12.6","0.26189"
"2023-03-07T22:00:00.000+01:00","1019.805","20.95","12.3","0.21222"
"2023-03-07T23:00:00.000+01:00","1019.8449999999999","20.633333333333336","16.8","0.18905"
"2023-03-08T00:00:00.000+01:00","1019.885","20.166666666666668","17.7","0.13662"
"2023-03-08T01:00:00.000+01:00","1019.905","19.5",,"0.13415"
"2023-03-08T02:00:00.000+01:00","1019.925","19",,"0.12942"
"2023-03-08T03:00:00.000+01:00","1019.945","18.8","17.8","0.13044"
"2023-03-08T04:00:00.000+01:00","1019.965","18.633333333333333","17.6","0.12995"
"2023-03-08T05:00:00.000+01:00","1019.985","18.45","17.9","0.13052"
"2023-03-08T06:00:00.000+01:00","1020.005","18.35",,"0.13664"
"2023-03-08T07:00:00.000+01:00","1020.3387719298247","19.914285714285715","18.5","0.16523"
"2023-03-08T08:00:00.000+01:00","1020.8312903225807","21","18.8","0.19"
"2023-03-08T09:00:00.000+01:00","1021.12","21.349999999999998","19.1","0.18422"
"2023-03-08T10:00:00.000+01:00","1021.2699999999999","20.525","19.9","0.20485"
"2023-03-08T11:00:00.000+01:00","1021.305","19.549999999999997","20.4","0.19796"
"2023-03-08T12:00:00.000+01:00","1021.325","19.366666666666664","19.1","0.18981"
"2023-03-08T13:00:00.000+01:00","1021.4928571428571","20.416666666666664","20.3","0.18443"
"2023-03-08T14:00:00.000+01:00","1021.7199999999999","21.275","20","0.12689"
"2023-03-08T15:00:00.000+01:00","1021.875","20.966666666666665","19.4","0.11594"
"2023-03-08T16:00:00.000+01:00","1022.015","21.1","20.5","0.14047"
"2023-03-08T17:00:00.000+01:00","1022.12","21.399999999999995","21.9","0.15573"
"2023-03-08T18:00:00.000+01:00","1022.17","21.15","21.8","0.2077"
"2023-03-08T19:00:00.000+01:00","1022.2100000000003","20.666666666666668","17.7","0.23863"
"2023-03-08T20:00:00.000+01:00","1022.3050000000002","20.825","16.4","0.25635"
"2023-03-08T21:00:00.000+01:00","1022.4100000000001","21.125","16.1","0.25096"
"2023-03-08T22:00:00.000+01:00","1022.5","20.975","15.5","0.2006"
"2023-03-08T23:00:00.000+01:00","1022.57","21.066666666666666","14.5","0.19118"
"2023-03-09T00:00:00.000+01:00","1022.6150000000001","21","13.4","0.13616"
"2023-03-09T01:00:00.000+01:00","1022.655","20.2","12.1","0.11146"
"2023-03-09T02:00:00.000+01:00","1022.675","19.7","11.9","0.10965"
"2023-03-09T03:00:00.000+01:00","1022.695","19.45","11.3","0.11206"
"2023-03-09T04:00:00.000+01:00","1022.715","19.25","10.7","0.11111"
